locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS03580,-0.0510976565555726,,SulP family inorganic anion transporter,Inorganic ion transport and metabolism,2359,"sulfate transmembrane transport
secondary active sulfate transmembrane transporter activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03580
EQU24_RS01305,-0.051626241038466,,IS66 family transposase,"Replication, recombination and repair",2653,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01305
EQU24_RS10735,-0.0518130879813628,,DUF4242 domain-containing protein,Function unknown,1481,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10735
EQU24_RS18135,-0.0551226184861358,moxJ,methanol oxidation system protein MoxJ,Amino acid transport and metabolism,543,"methanol catabolic process
periplasmic space",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18135
EQU24_RS19655,-0.0551715770960516,,IS66 family transposase,"Replication, recombination and repair",336,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19655
EQU24_RS21440,-0.0559986970819886,,response regulator,Signal transduction mechanisms,92,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21440
EQU24_RS01245,-0.0565509476372826,,helix-turn-helix domain-containing protein,Function unknown,2661,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01245
EQU24_RS20105,-0.0571726305179924,,response regulator,Signal transduction mechanisms,281,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20105
EQU24_RS06225,-0.0626076242235844,,hypothetical protein,No COG annotation,2046,"methyltransferase activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06225
EQU24_RS05635,-0.0631527816700807,,,No COG annotation,2123,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05635
EQU24_RS18125,-0.064032712938764,moxI,methanol dehydrogenase,Cell wall/membrane/envelope biogenesis,543,"alcohol dehydrogenase (NAD+) activity
methanol oxidation
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18125
EQU24_RS18390,-0.0683567301768501,,transposase,"Replication, recombination and repair",506,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18390
EQU24_RS21430,-0.0687744668844268,,response regulator transcription factor,No COG annotation,92,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21430
EQU24_RS12090,-0.0782911244750126,,hypothetical protein,No COG annotation,1313,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12090
EQU24_RS18140,-0.1025327498690857,moxF,"PQQ-dependent dehydrogenase, methanol/ethanol family",Carbohydrate transport and metabolism,542,"calcium ion binding
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity
plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18140
