locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS12570,0.0344398768569413,,"L,D-transpeptidase",Function unknown,1253,transferase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12570
EQU24_RS03850,0.034378639963922,rpsL,30S ribosomal protein S12,"Translation, ribosomal structure and biogenesis",2330,"Group I intron splicing
RNA splicing, via transesterification reactions with guanosine as nucleophile
RNA splicing, via transesterification reactions
RNA splicing
positive regulation of RNA splicing",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03850
EQU24_RS02260,0.0343336614037094,atpD,F0F1 ATP synthase subunit beta,Energy production and conversion,2521,"purine ribonucleoside monophosphate biosynthetic process
purine ribonucleoside triphosphate biosynthetic process
purine nucleoside triphosphate biosynthetic process
ribonucleoside monophosphate biosynthetic process
energy coupled proton transport, down electrochemical gradient",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02260
EQU24_RS10280,0.0342642455253509,lysS,lysine--tRNA ligase,"Translation, ribosomal structure and biogenesis",1526,"tRNA metabolic process
lysyl-tRNA aminoacylation
tRNA aminoacylation for protein translation
ncRNA metabolic process
phosphatidylglycerol metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10280
EQU24_RS07175,0.0342151839330651,,ammonium transporter,Inorganic ion transport and metabolism,1921,"ammonium transmembrane transporter activity
ammonium transmembrane transport
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07175
EQU24_RS12575,0.0341925571020362,,plasmid pRiA4b ORF-3 family protein,Transcription,1252,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12575
EQU24_RS04070,0.034179422624215,ilvC,ketol-acid reductoisomerase,Coenzyme transport and metabolism,2319,"protein homotetramerization
protein tetramerization
protein homooligomerization
isoleucine biosynthetic process
valine biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04070
EQU24_RS14350,0.0341274985917974,,LapA family protein,No COG annotation,1026,integral component of plasma membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14350
EQU24_RS07400,0.034076892576731,pheS,phenylalanine--tRNA ligase subunit alpha,"Translation, ribosomal structure and biogenesis",1893,"tRNA metabolic process
phenylalanyl-tRNA aminoacylation
tRNA aminoacylation for protein translation
ncRNA metabolic process
ATP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07400
EQU24_RS15110,0.0340767656136629,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,"Post-translational modification, protein turnover, and chaperones",660,"negative regulation of protein polymerization
ATP hydrolysis activity
ATP hydrolysis activity
negative regulation of protein-containing complex assembly
protein denaturation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15110
EQU24_RS14100,0.0340664486746182,,SURF1 family protein,Function unknown,1059,"biological process involved in interaction with host
integral component of membrane
biological process involved in interaction with host
cell wall
plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14100
EQU24_RS18500,0.0340469997631923,,cytidyltransferase,Cell wall/membrane/envelope biogenesis,494,N-acylneuraminate cytidylyltransferase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18500
EQU24_RS15115,0.0339715123466326,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,"Post-translational modification, protein turnover, and chaperones",922,"ATP hydrolysis activity
ATP hydrolysis activity
nucleoside-triphosphatase activity
protein quality control for misfolded or incompletely synthesized proteins
serine-type endopeptidase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15115
EQU24_RS07405,0.0336805668609904,pheT,phenylalanine--tRNA ligase subunit beta,"Translation, ribosomal structure and biogenesis",1893,"tRNA metabolic process
phenylalanyl-tRNA aminoacylation
tRNA aminoacylation for protein translation
ncRNA metabolic process
phenylalanine-tRNA ligase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07405
EQU24_RS15085,0.0336499543975497,,peptidyl-prolyl cis-trans isomerase,"Post-translational modification, protein turnover, and chaperones",925,"protein peptidyl-prolyl isomerization
integral component of external side of plasma membrane
intrinsic component of external side of plasma membrane
integral component of plasma membrane
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15085
EQU24_RS22140,0.0335828701260697,yidC,membrane protein insertase YidC,"Intracellular trafficking, secretion, and vesicular transport",1,"protein homooligomerization
protein complex oligomerization
protein-containing complex assembly
amide transport
protein insertion into membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS22140
EQU24_RS20510,0.0335278916367867,,hypothetical protein,No COG annotation,227,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20510
EQU24_RS21005,0.033382532132699,,hypothetical protein,No COG annotation,150,"calcium ion binding
cell adhesion",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21005
EQU24_RS07390,0.0332721785933623,rpmI,50S ribosomal protein L35,"Translation, ribosomal structure and biogenesis",1894,"cytosolic ribosome
ribosome
translation
cytosolic large ribosomal subunit
intracellular non-membrane-bounded organelle",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07390
EQU24_RS15285,0.0331013696417787,pyk,pyruvate kinase,Carbohydrate transport and metabolism,900,"purine ribonucleoside triphosphate biosynthetic process
protein homotetramerization
purine ribonucleoside monophosphate biosynthetic process
pyruvate biosynthetic process
ribonucleoside triphosphate biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15285
EQU24_RS13305,0.0330912290203885,ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Lipid transport and metabolism,1161,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
cytidylyltransferase activity
magnesium ion binding
terpenoid biosynthetic process
isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13305
EQU24_RS20305,0.0329638485523809,,hypothetical protein,No COG annotation,253,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20305
EQU24_RS17065,0.0329092871864485,nifH,nitrogenase iron protein,Inorganic ion transport and metabolism,667,"nitrogenase activity
carbonyl sulfide nitrogenase activity
ATP binding
4 iron, 4 sulfur cluster binding
nitrogen fixation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17065
EQU24_RS14085,0.0328626914440408,ftsE,cell division ATP-binding protein FtsE,"Cell cycle control, cell division, chromosome partitioning",1059,"ATP hydrolysis activity
regulation of phosphorelay signal transduction system
positive regulation of sporulation resulting in formation of a cellular spore
manganese ion binding
nucleoside-triphosphatase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14085
EQU24_RS03795,0.0327065984949086,,,No COG annotation,2336,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03795
EQU24_RS19395,0.0326552244837825,secF,protein translocase subunit SecF,"Intracellular trafficking, secretion, and vesicular transport",374,"protein targeting
peptide transport
amide transport
organic substance transport
integral component of plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19395
EQU24_RS02350,0.0325489851235586,,DEAD/DEAH box helicase,"Translation, ribosomal structure and biogenesis",2510,"ATP hydrolysis activity
ATP hydrolysis activity
ribosome assembly
RNA secondary structure unwinding
ribonucleoprotein complex assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02350
EQU24_RS13300,0.0324416946147082,ispF,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Lipid transport and metabolism,1161,"zinc ion binding
ubiquinone biosynthetic process
manganese ion binding
quinone biosynthetic process
terpenoid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13300
EQU24_RS15825,0.0322002134824693,,insulinase family protein,Function unknown,820,"metalloendopeptidase activity
metal ion binding
proteolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15825
EQU24_RS21815,0.0320037614350818,,hypothetical protein,No COG annotation,43,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21815
EQU24_RS12080,0.0318737745767543,leuB,3-isopropylmalate dehydrogenase,Coenzyme transport and metabolism,1315,"leucine biosynthetic process
manganese ion binding
alpha-amino acid biosynthetic process
3-isopropylmalate dehydrogenase activity
carboxylic acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12080
EQU24_RS03985,0.0318101909297237,rpsM,30S ribosomal protein S13,"Translation, ribosomal structure and biogenesis",2328,"cytosolic ribosome
ribosome biogenesis
amide biosynthetic process
peptide biosynthetic process
ribosome",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03985
EQU24_RS05235,0.0318073333130572,infB,translation initiation factor IF-2,"Translation, ribosomal structure and biogenesis",2175,"GTPase activity
nucleoside-triphosphatase activity
guanyl nucleotide binding
pyrophosphatase activity
peptide biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05235
EQU24_RS00345,0.0317317786864896,,hypothetical protein,Function unknown,2783,sulfotransferase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00345
EQU24_RS15650,0.0316188692689166,,DUF4168 domain-containing protein,No COG annotation,842,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15650
EQU24_RS08990,0.0315404412002879,nirD,nitrite reductase small subunit NirD,Inorganic ion transport and metabolism,1692,"anaerobic respiration
nitrite reductase [NAD(P)H] activity
cellular respiration
energy derivation by oxidation of organic compounds
nitrite reductase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08990
EQU24_RS17210,0.0315082884063044,,2Fe-2S iron-sulfur cluster binding domain-containing protein,Energy production and conversion,651,"chlorosome
electron transport chain
intracellular non-membrane-bounded organelle
2 iron, 2 sulfur cluster binding
non-membrane-bounded organelle",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17210
EQU24_RS00205,0.0314543633447128,,IS66 family transposase,"Replication, recombination and repair",2803,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00205
EQU24_RS00420,0.0313847983599279,typA,translational GTPase TypA,Signal transduction mechanisms,2771,"GTPase activity
ribosome assembly
ribosomal large subunit assembly
ribonucleoprotein complex assembly
GTP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00420
EQU24_RS12640,0.0313072098147185,,NAD(P)/FAD-dependent oxidoreductase,Energy production and conversion,1243,"flavin adenine dinucleotide binding
oxidoreductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12640
EQU24_RS18780,0.0312214525911499,leuC,3-isopropylmalate dehydratase large subunit,Coenzyme transport and metabolism,457,"leucine biosynthetic process
3-isopropylmalate dehydratase activity
4 iron, 4 sulfur cluster binding
metal ion binding
isomerase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18780
EQU24_RS07525,0.0310532170002264,,hypothetical protein,No COG annotation,1881,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07525
EQU24_RS10390,0.0309927808960245,plsX,phosphate acyltransferase PlsX,Lipid transport and metabolism,1518,"phosphate:acyl-[acyl carrier protein] acyltransferase activity
fatty acid biosynthetic process
phosphate-containing compound metabolic process
phospholipid metabolic process
phospholipid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10390
EQU24_RS19680,0.0309240436238021,ftsZ,cell division protein FtsZ,"Cell cycle control, cell division, chromosome partitioning",331,"GTPase activity
protein polymerization
nucleoside-triphosphatase activity
guanyl ribonucleotide binding
protein-containing complex assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19680
EQU24_RS00535,0.0308643887415981,,adenosylhomocysteinase,Coenzyme transport and metabolism,2759,"purine ribonucleoside catabolic process
adenosine metabolic process
entry of bacterium into host cell
ribonucleoside catabolic process
purine nucleoside catabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00535
EQU24_RS03710,0.0306701682009479,gatC,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,"Translation, ribosomal structure and biogenesis",2342,"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
ATP binding
translation
regulation of translational fidelity
transferase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03710
EQU24_RS17460,0.0306124654252351,,sel1 repeat family protein,No COG annotation,622,"signal transduction
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17460
EQU24_RS19115,0.0305848876267445,cgtA,Obg family GTPase CgtA,Function unknown,412,"GTPase activity
ribosome assembly
nucleoside-triphosphatase activity
ribonucleoprotein complex assembly
ribonucleoprotein complex subunit organization",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19115
EQU24_RS21970,0.0305471173710799,,hypothetical protein,No COG annotation,24,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21970
EQU24_RS13205,0.0305238881855973,,tryptophan synthase subunit alpha,Amino acid transport and metabolism,1173,"tryptophan biosynthetic process
tryptophan synthase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13205
EQU24_RS07180,0.0304252109489708,glnK,P-II family nitrogen regulator,Transcription,1921,"regulation of catalytic activity
regulation of nitrogen utilization
enzyme regulator activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07180
EQU24_RS00530,0.0304172261919923,,methionine adenosyltransferase,Coenzyme transport and metabolism,2759,"L-cysteine metabolic process
purine ribonucleoside metabolic process
potassium ion binding
serine family amino acid metabolic process
ATP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00530
EQU24_RS10700,0.0303426323460123,,hypothetical protein,No COG annotation,1486,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10700
EQU24_RS17075,0.0302084535949417,nifK,nitrogenase molybdenum-iron protein subunit beta,Nucleotide transport and metabolism,665,"nitrogenase activity
carbonyl sulfide nitrogenase activity
ATP binding
metal ion binding
nitrogen fixation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17075
EQU24_RS03800,0.0301848129038196,tuf,elongation factor Tu,"Translation, ribosomal structure and biogenesis",2336,"GTPase activity
peptide biosynthetic process
translation
amide biosynthetic process
GTP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03800
EQU24_RS19305,0.0300264962135397,pmoB,methane monooxygenase/ammonia monooxygenase subunit B,Energy production and conversion,383,"methane monooxygenase activity
integral component of membrane
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19305
EQU24_RS02235,0.0300138943729837,atpE,F0F1 ATP synthase subunit C,Energy production and conversion,2523,"purine ribonucleoside triphosphate biosynthetic process
purine ribonucleoside monophosphate biosynthetic process
purine ribonucleoside monophosphate metabolic process
ribonucleoside triphosphate biosynthetic process
energy coupled proton transport, down electrochemical gradient",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02235
EQU24_RS19270,0.0297678287905039,,TIGR00645 family protein,Function unknown,388,"plasma membrane
integral component of membrane
cell periphery
membrane
cellular_component",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19270
EQU24_RS00175,0.0296861360103945,,hypothetical protein,"Replication, recombination and repair",2808,"DNA binding
transposase activity
transposition, DNA-mediated
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00175
EQU24_RS07170,0.0296508958846367,,P-II family nitrogen regulator,Transcription,1922,"regulation of catalytic activity
regulation of nitrogen utilization
enzyme regulator activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07170
EQU24_RS04065,0.0295964223939194,ilvN,acetolactate synthase small subunit,Amino acid transport and metabolism,2319,"isoleucine biosynthetic process
valine biosynthetic process
carboxylic acid metabolic process
valine metabolic process
alpha-amino acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04065
EQU24_RS10380,0.0295716907848247,fabD,ACP S-malonyltransferase,Lipid transport and metabolism,1518,"monocarboxylic acid metabolic process
monocarboxylic acid biosynthetic process
S-malonyltransferase activity
[acyl-carrier-protein] S-malonyltransferase activity
fatty acid synthase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10380
EQU24_RS04225,0.0295475685146958,,hypothetical protein,No COG annotation,2302,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04225
EQU24_RS09765,0.0294907969592445,,NADH:ubiquinone reductase (Na(+)-transporting) subunit B,Energy production and conversion,1587,"sodium ion transport
metal ion transport
respiratory electron transport chain
cation transport
NADH dehydrogenase (quinone) activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09765
EQU24_RS04625,0.0294417307420491,,aminotransferase class V-fold PLP-dependent enzyme,Amino acid transport and metabolism,2252,serine-glyoxylate transaminase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04625
EQU24_RS09315,0.0294199700736787,,hypothetical protein,No COG annotation,1653,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09315
EQU24_RS12900,0.0293865054967514,,lipoprotein,No COG annotation,1214,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12900
EQU24_RS12140,0.0293031009297703,cas2,CRISPR-associated endonuclease Cas2,"Replication, recombination and repair",1307,"RNA phosphodiester bond hydrolysis, endonucleolytic
maintenance of CRISPR repeat elements
endoribonuclease activity
defense response to virus
metal ion binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12140
EQU24_RS03615,0.0292311765091173,ectB,diaminobutyrate--2-oxoglutarate transaminase,Amino acid transport and metabolism,2354,"monocarboxylic acid biosynthetic process
monocarboxylic acid metabolic process
diaminobutyrate-2-oxoglutarate transaminase activity
ectoine biosynthetic process
carboxylic acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03615
EQU24_RS10375,0.0289241708643668,fabG,3-oxoacyl-ACP reductase FabG,Lipid transport and metabolism,1518,"protein homotetramerization
protein tetramerization
protein homooligomerization
protein complex oligomerization
fatty acid elongation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10375
EQU24_RS03040,0.0287384766151303,,hypothetical protein,No COG annotation,2416,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03040
EQU24_RS04555,0.0286788956726967,,formate--tetrahydrofolate ligase,Nucleotide transport and metabolism,2260,"10-formyltetrahydrofolate biosynthetic process
tetrahydrofolate biosynthetic process
aspartate family amino acid biosynthetic process
methenyltetrahydrofolate cyclohydrolase activity
10-formyltetrahydrofolate metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04555
EQU24_RS18785,0.0286717044755817,,adenylate kinase,Nucleotide transport and metabolism,456,"purine ribonucleoside monophosphate biosynthetic process
ADP biosynthetic process
purine ribonucleoside diphosphate biosynthetic process
ribonucleoside monophosphate biosynthetic process
purine nucleoside monophosphate biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18785
EQU24_RS12750,0.0286114718971176,purD,phosphoribosylamine--glycine ligase,Nucleotide transport and metabolism,1232,"'de novo' IMP biosynthetic process
ATP hydrolysis activity
ATP hydrolysis activity
purine ribonucleotide biosynthetic process
purine nucleotide biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12750
EQU24_RS14365,0.0285493860864143,,(d)CMP kinase,Nucleotide transport and metabolism,1023,"nucleotide biosynthetic process
cytidylate kinase activity
nucleotide phosphorylation
monocarboxylic acid metabolic process
monocarboxylic acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14365
EQU24_RS18810,0.0284398484522596,,TraB/GumN family protein,Function unknown,453,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18810
EQU24_RS00330,0.0284138665197375,,flippase,Function unknown,2783,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00330
EQU24_RS00045,0.0283209319598926,,efflux RND transporter periplasmic adaptor subunit,Cell wall/membrane/envelope biogenesis,2825,"transmembrane transporter activity
transmembrane transport
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00045
EQU24_RS20700,0.0282779953861639,,hypothetical protein,No COG annotation,200,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20700
EQU24_RS19400,0.0282161118739479,secD,protein translocase subunit SecD,"Intracellular trafficking, secretion, and vesicular transport",374,"protein targeting
peptide transport
amide transport
protein transport
protein transport by the Sec complex",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19400
EQU24_RS02635,0.0282117928576954,,GDP-L-fucose synthase,Carbohydrate transport and metabolism,2470,"'de novo' GDP-L-fucose biosynthetic process
nucleotide-sugar biosynthetic process
GDP-L-fucose synthase activity
GDP-L-fucose biosynthetic process
aromatic compound biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02635
EQU24_RS00540,0.0281895799845064,metF,methylenetetrahydrofolate reductase [NAD(P)H],Amino acid transport and metabolism,2758,"protein homotetramerization
protein homooligomerization
protein tetramerization
protein complex oligomerization
tetrahydrofolate biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00540
EQU24_RS13320,0.028149793146348,,3-deoxy-8-phosphooctulonate synthase,Cell wall/membrane/envelope biogenesis,1159,"keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
3-deoxy-8-phosphooctulonate synthase activity
cytoplasm",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13320
EQU24_RS03130,0.0281401888785775,,ATP phosphoribosyltransferase,Nucleotide transport and metabolism,2408,"alpha-amino acid biosynthetic process
histidine biosynthetic process
ATP phosphoribosyltransferase activity
carboxylic acid biosynthetic process
ATP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03130
EQU24_RS15320,0.0281246399611285,parE,DNA topoisomerase IV subunit B,"Replication, recombination and repair",894,"ATP hydrolysis activity
ATP hydrolysis activity
DNA conformation change
nucleoside-triphosphatase activity
DNA topological change",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15320
EQU24_RS05240,0.0277888968931669,rbfA,30S ribosome-binding factor RbfA,"Translation, ribosomal structure and biogenesis",2175,"maturation of SSU-rRNA
rRNA processing
ncRNA processing
rRNA metabolic process
RNA processing",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05240
EQU24_RS02645,0.0277398419435605,,glycogen/starch/alpha-glucan phosphorylase,Nucleotide transport and metabolism,2468,"glycogen phosphorylase activity
linear malto-oligosaccharide phosphorylase activity
SHG alpha-glucan phosphorylase activity
pyridoxal phosphate binding
carbohydrate metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02645
EQU24_RS19275,0.0276841241550592,metH,methionine synthase,Coenzyme transport and metabolism,388,"methionine biosynthetic process
zinc ion binding
methionine synthase activity
protein alkylation
aspartate family amino acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19275
EQU24_RS15175,0.0276116367500187,,ATP phosphoribosyltransferase regulatory subunit,Amino acid transport and metabolism,914,"histidine biosynthetic process
glycosyltransferase activity
ligase activity
cytoplasm",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15175
EQU24_RS15150,0.0275186618465233,,hypothetical protein,No COG annotation,916,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15150
EQU24_RS18485,0.0274286376102887,,hypothetical protein,No COG annotation,494,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18485
EQU24_RS03720,0.0274001116700106,,Uma2 family endonuclease,Function unknown,2342,"endonuclease activity
nucleic acid phosphodiester bond hydrolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03720
EQU24_RS18765,0.0272805456454783,,FimV family protein,Cell motility,459,"integral component of membrane
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18765
EQU24_RS00020,0.0270628600188478,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B,"Replication, recombination and repair",2828,"ATP hydrolysis activity
ATP hydrolysis activity
transcription, DNA-templated
nucleoside-triphosphatase activity
nucleic acid-templated transcription",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00020
EQU24_RS16420,-0.0269257255025289,,hypothetical protein,No COG annotation,745,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16420
EQU24_RS13510,-0.0270799334988447,,plasmid stabilization protein,Function unknown,1138,"endonuclease activity
nucleic acid phosphodiester bond hydrolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13510
EQU24_RS01810,-0.0271195797962639,,bacterioferritin,Inorganic ion transport and metabolism,2584,"iron ion homeostasis
cellular iron ion homeostasis
transition metal ion homeostasis
cellular transition metal ion homeostasis
ferric iron binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01810
EQU24_RS14525,-0.0271713615062796,,Crp/Fnr family transcriptional regulator,Transcription,1005,"regulation of transcription, DNA-templated
DNA binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14525
EQU24_RS12845,-0.0271763525486952,,hypothetical protein,No COG annotation,1220,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12845
EQU24_RS13550,-0.0272122694963466,,hypothetical protein,"Replication, recombination and repair",1134,"endonuclease activity
exonuclease activity
nucleic acid phosphodiester bond hydrolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13550
EQU24_RS17005,-0.0273694707904165,,TlpA family protein disulfide reductase,"Post-translational modification, protein turnover, and chaperones",678,"cell redox homeostasis
oxidoreductase activity

",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17005
EQU24_RS20770,-0.0273733807835033,,hypothetical protein,No COG annotation,190,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20770
EQU24_RS01560,-0.0274766386523195,,DUF47 family protein,Inorganic ion transport and metabolism,2615,"biological_process
cellular_component
molecular_function",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01560
EQU24_RS13530,-0.0276815733013763,,gluconokinase,Carbohydrate transport and metabolism,1136,"ATP binding
phosphorylation
gluconokinase activity
carbohydrate metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13530
EQU24_RS04275,-0.0276976822502337,,pilin,Cell motility,2294,"integral component of membrane
pilus
cell adhesion
cell projection
cellular_component",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04275
EQU24_RS10640,-0.0277231057604179,,response regulator,Transcription,1492,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10640
EQU24_RS14485,-0.0277803870503909,,hypothetical protein,No COG annotation,1013,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14485
EQU24_RS18425,-0.0278965603289279,,transposase,"Replication, recombination and repair",502,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18425
EQU24_RS18315,-0.0279744673318645,,hypothetical protein,No COG annotation,516,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18315
EQU24_RS08150,-0.0280370543297859,,hypothetical protein,No COG annotation,1803,"regulation of transcription, DNA-templated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08150
EQU24_RS10855,-0.0282101897286833,,type II toxin-antitoxin system VapB family antitoxin,Transcription,1464,"positive regulation of growth
regulation of growth
positive regulation of biological process
regulation of biological process
biological regulation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10855
