locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS17260,-0.0280768121270419,,RnfABCDGE type electron transport complex subunit B,Energy production and conversion,644,"4 iron, 4 sulfur cluster binding
electron transport chain
metal ion binding
plasma membrane
electron transfer activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17260
EQU24_RS01840,-0.0280905713671515,,5'-deoxynucleotidase,Function unknown,2578,"pyrimidine deoxyribonucleoside monophosphate biosynthetic process
dUMP biosynthetic process
pyrimidine deoxyribonucleoside monophosphate metabolic process
dUMP metabolic process
pyrimidine deoxyribonucleotide biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01840
EQU24_RS03140,-0.0283870438645398,,STAS domain-containing protein,Function unknown,2408,"ATP hydrolysis activity
nucleoside-triphosphatase activity
pyrophosphatase activity
cellular response to DNA damage stimulus
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03140
EQU24_RS18425,-0.0284445953852622,,transposase,"Replication, recombination and repair",502,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18425
EQU24_RS08140,-0.0285634361004696,,transposase,"Replication, recombination and repair",1804,"DNA binding
transposase activity
transposition, DNA-mediated
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08140
EQU24_RS17925,-0.0286188755318091,,NAD(P)-dependent oxidoreductase,Lipid transport and metabolism,568,"valine catabolic process
branched-chain amino acid catabolic process
alpha-amino acid catabolic process
carboxylic acid catabolic process
carboxylic acid metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17925
EQU24_RS19120,-0.0286416477035117,,50S ribosomal protein L27,"Translation, ribosomal structure and biogenesis",411,"mature ribosome assembly
assembly of large subunit precursor of preribosome
ribosomal large subunit assembly
ribosome assembly
positive regulation of ribosome biogenesis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19120
EQU24_RS10140,-0.0287877386607011,,pyrimidine/purine nucleoside phosphorylase,Function unknown,1543,"thymidine phosphorylase activity
uridine phosphorylase activity
pyrimidine-nucleoside phosphorylase activity
purine-nucleoside phosphorylase activity
guanosine phosphorylase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10140
EQU24_RS06960,-0.0289640318150706,,DUF1674 domain-containing protein,No COG annotation,1946,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06960
EQU24_RS12960,-0.0289661554769226,,"L,D-transpeptidase family protein",Cell wall/membrane/envelope biogenesis,1210,"peptidoglycan-protein cross-linking
peptidoglycan L,D-transpeptidase activity
serine-type carboxypeptidase activity
cysteine-type carboxypeptidase activity
peptidoglycan biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12960
EQU24_RS10325,-0.0290338586486847,,PEP-CTERM/exosortase system-associated acyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",1523,acyltransferase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10325
EQU24_RS03005,-0.029045574130795,,hypothetical protein,No COG annotation,2422,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03005
EQU24_RS07995,-0.0290840758451009,,IS3 family transposase,"Replication, recombination and repair",1825,"DNA integration
sequence-specific DNA binding
transposition",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07995
EQU24_RS12000,-0.0291404560666948,,hypothetical protein,No COG annotation,1318,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12000
EQU24_RS14195,-0.0291617254430655,,hypothetical protein,No COG annotation,1047,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14195
EQU24_RS07835,-0.029269667732788,dksA,RNA polymerase-binding protein DksA,Signal transduction mechanisms,1846,"zinc ion binding
regulation of gene expression
cytoplasm
intracellular anatomical structure
cytosol",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07835
EQU24_RS08205,-0.0292879301761526,,hypothetical protein,Transcription,1797,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08205
EQU24_RS17040,-0.029306811629381,,hypothetical protein,Inorganic ion transport and metabolism,672,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17040
EQU24_RS21820,-0.0293766405055761,,hypothetical protein,No COG annotation,43,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21820
EQU24_RS06305,-0.0293804728739709,,hypothetical protein,Function unknown,2037,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06305
EQU24_RS11605,-0.0296512799421313,,GNAT family acetyltransferase,Transcription,1368,N-acetyltransferase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11605
EQU24_RS11335,-0.0300856990247044,ssb,single-stranded DNA-binding protein,"Replication, recombination and repair",1408,"recombinational repair
mismatch repair
DNA replication
DNA repair
DNA recombination",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11335
EQU24_RS08130,-0.0301336538170032,,type II toxin-antitoxin system Phd/YefM family antitoxin,"Cell cycle control, cell division, chromosome partitioning",1805,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08130
EQU24_RS20670,-0.0301876915739244,,AlpA family phage regulatory protein,Transcription,203,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20670
EQU24_RS01170,-0.0301988556281582,,Y-family DNA polymerase,"Replication, recombination and repair",2668,"ATP hydrolysis activity
ATP hydrolysis activity
translesion synthesis
DNA synthesis involved in DNA repair
postreplication repair",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01170
EQU24_RS16870,-0.0302322476131136,,flagellar protein FlgN,Cell motility,695,"bacterial-type flagellum assembly
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16870
EQU24_RS06160,-0.0303613762148,,methylenetetrahydromethanopterin dehydrogenase,Coenzyme transport and metabolism,2057,"periplasmic flagellum
bacterial-type flagellum
non-membrane-bounded organelle
oxidoreductase activity
cell projection",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06160
EQU24_RS18720,-0.0304838147284706,nagZ,beta-N-acetylhexosaminidase,Cell wall/membrane/envelope biogenesis,465,"peptidoglycan turnover
beta-N-acetylhexosaminidase activity
peptidoglycan metabolic process
peptidoglycan biosynthetic process
N-acetyl-beta-D-galactosaminidase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18720
EQU24_RS21670,-0.0305163898235346,,transcription termination factor Rho,Transcription,60,"transcription, DNA-templated
DNA-templated transcription, termination
nucleic acid-templated transcription
RNA metabolic process
RNA biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21670
EQU24_RS14660,-0.0305193580867582,,BON domain-containing protein,Function unknown,982,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14660
EQU24_RS12145,-0.0306132098292641,,hypothetical protein,No COG annotation,1306,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12145
EQU24_RS10025,-0.0306479348835399,,STAS domain-containing protein,Signal transduction mechanisms,1558,"positive regulation of transcription, DNA-templated
anti-sigma factor antagonist activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10025
EQU24_RS12675,-0.0308181549932436,,divalent-cation tolerance protein CutA,Inorganic ion transport and metabolism,1238,"protein homooligomerization
copper ion binding
protein complex oligomerization
transition metal ion binding
protein-containing complex assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12675
EQU24_RS18380,-0.0308904742418618,,Rpn family recombination-promoting nuclease/putative transposase,Function unknown,508,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18380
EQU24_RS12060,-0.0308943262529656,,NADH dehydrogenase,Energy production and conversion,1318,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12060
EQU24_RS10780,-0.0309182687170928,,,No COG annotation,1474,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10780
EQU24_RS05960,-0.0310004350596996,,PilZ domain-containing protein,Function unknown,2078,cyclic-di-GMP binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05960
EQU24_RS06650,-0.0310137479224369,,hypothetical protein,No COG annotation,1985,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06650
EQU24_RS00220,-0.0311369457201017,,type II toxin-antitoxin system HicA family toxin,Cell motility,2801,mRNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00220
EQU24_RS16355,-0.0312565289632459,,hypothetical protein,No COG annotation,757,"regulation of transcription, DNA-templated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16355
EQU24_RS14620,-0.0312895109179566,,BON domain-containing protein,Function unknown,989,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14620
EQU24_RS05345,-0.0315256761910851,,hypothetical protein,No COG annotation,2163,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05345
EQU24_RS16620,-0.0318228026545572,ybgC,tol-pal system-associated acyl-CoA thioesterase,Function unknown,721,"thiolester hydrolase activity
hydrolase activity, acting on ester bonds
hydrolase activity
catalytic activity
molecular_function",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16620
EQU24_RS05745,-0.0319093314222003,,hypothetical protein,No COG annotation,2109,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05745
EQU24_RS05880,-0.0320140163743707,,hypothetical protein,No COG annotation,2089,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05880
EQU24_RS04600,-0.0320465925302012,,prepilin-type N-terminal cleavage/methylation domain-containing protein,Cell motility,2256,"type IV pilus assembly
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04600
EQU24_RS13770,-0.0321071083960641,,hypothetical protein,No COG annotation,1106,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13770
EQU24_RS17150,-0.0321897230368838,,hypothetical protein,Function unknown,658,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17150
EQU24_RS17015,-0.0323030926422176,,hypothetical protein,No COG annotation,676,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17015
EQU24_RS07500,-0.0325499848792389,,MazF family transcriptional regulator,Signal transduction mechanisms,1882,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07500
EQU24_RS04170,-0.0328151850826535,,TIGR02449 family protein,No COG annotation,2308,cell division,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04170
EQU24_RS03145,-0.0330336539936188,mlaD,outer membrane lipid asymmetry maintenance protein MlaD,"Secondary metabolites biosynthesis, transport, and catabolism",2408,"phospholipid transport
integral component of plasma membrane
cell envelope
phospholipid binding
intrinsic component of plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03145
EQU24_RS18420,-0.0333477138636554,,hypothetical protein,Function unknown,503,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18420
EQU24_RS14555,-0.0334187020204201,,CsbD family protein,No COG annotation,1000,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14555
EQU24_RS12710,-0.0334254433179173,,DUF3426 domain-containing protein,Function unknown,1236,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12710
EQU24_RS18945,-0.0338708119930426,ribA,GTP cyclohydrolase II,Coenzyme transport and metabolism,435,"GTP cyclohydrolase II activity
riboflavin biosynthetic process
zinc ion binding
GTP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18945
EQU24_RS03605,-0.0339547512661908,,MarR family transcriptional regulator,Transcription,2355,"regulation of transcription, DNA-templated
DNA binding
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03605
EQU24_RS21050,-0.0340282916699393,,energy transducer TonB,Cell wall/membrane/envelope biogenesis,143,"integral component of membrane
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21050
EQU24_RS16145,-0.0341096597665609,,glycine cleavage system regulatory protein,Amino acid transport and metabolism,784,"transcription, DNA-templated
regulation of transcription, DNA-templated
nucleic acid-templated transcription
RNA metabolic process
RNA biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16145
EQU24_RS06320,-0.0342795330217236,,,No COG annotation,2034,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06320
EQU24_RS07060,-0.0344777275856054,,hypothetical protein,Energy production and conversion,1934,"sodium ion transport
metal ion transport
sodium ion transmembrane transporter activity
cation transport
oxaloacetate decarboxylase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07060
EQU24_RS10230,-0.0353573543617323,,SUF system Fe-S cluster assembly regulator,Transcription,1531,"regulation of transcription, DNA-templated
DNA binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10230
EQU24_RS12460,-0.0358694045516206,,,No COG annotation,1264,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12460
EQU24_RS11920,-0.0359657192482162,,transcriptional regulator,Transcription,1328,"regulation of transcription, DNA-templated
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11920
EQU24_RS13910,-0.0362996398800175,,hypothetical protein,No COG annotation,1086,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13910
EQU24_RS18160,-0.0363782582057338,,hypothetical protein,No COG annotation,538,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18160
EQU24_RS20900,-0.0368298106424629,,hypothetical protein,No COG annotation,167,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20900
EQU24_RS16555,-0.0369374309981068,,hypothetical protein,No COG annotation,728,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16555
EQU24_RS12320,-0.0370362349104102,queF,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,Function unknown,1281,"queuosine biosynthetic process
queuosine metabolic process
ribonucleoside biosynthetic process
preQ1 synthase activity
nucleoside biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12320
EQU24_RS19030,-0.0371293114769735,,hypothetical protein,No COG annotation,424,"integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19030
EQU24_RS13965,-0.0371629103338259,,NUDIX domain-containing protein,Lipid transport and metabolism,1077,"cytoplasm
intracellular anatomical structure
isomerase activity
cytosol
hydrolase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13965
EQU24_RS17135,-0.0373156250202986,,nitrogen fixation protein NifZ,"Post-translational modification, protein turnover, and chaperones",659,nitrogen fixation,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17135
EQU24_RS12655,-0.0374483792267507,,barstar family protein,Transcription,1242,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12655
EQU24_RS07960,-0.0378718841062905,,,No COG annotation,1830,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07960
EQU24_RS05760,-0.0383442683749368,,hypothetical protein,No COG annotation,2108,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05760
EQU24_RS05220,-0.0384400919741476,,,No COG annotation,2176,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05220
EQU24_RS15090,-0.0387320376850453,,,No COG annotation,924,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15090
EQU24_RS17010,-0.0390108731686404,,hypothetical protein,No COG annotation,677,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17010
EQU24_RS13500,-0.0390296329270513,,hypothetical protein,Signal transduction mechanisms,1139,"isomerase activity
rhythmic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13500
EQU24_RS06390,-0.04009908508654,,IS66 family transposase,"Replication, recombination and repair",2023,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06390
EQU24_RS17400,-0.0401654727868289,,hypothetical protein,No COG annotation,628,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17400
EQU24_RS14140,-0.0407985849524908,,bacteriohemerythrin,Inorganic ion transport and metabolism,1053,metal ion binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14140
EQU24_RS18125,-0.0408495473522439,moxI,methanol dehydrogenase,Cell wall/membrane/envelope biogenesis,543,"alcohol dehydrogenase (NAD+) activity
methanol oxidation
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity
alcohol dehydrogenase (cytochrome c(L)) activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18125
EQU24_RS21860,-0.0412392719504763,,type II toxin-antitoxin system HicA family toxin,Function unknown,39,mRNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21860
EQU24_RS14560,-0.0412802390040591,,CsbD family protein,No COG annotation,999,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14560
EQU24_RS09570,-0.0416392253103746,,hypothetical protein,No COG annotation,1616,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09570
EQU24_RS18455,-0.0417688741696089,rfbC,"dTDP-4-dehydrorhamnose 3,5-epimerase",Cell wall/membrane/envelope biogenesis,499,"dTDP-rhamnose biosynthetic process
dTDP-4-dehydrorhamnose 3,5-epimerase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18455
EQU24_RS19155,-0.0434327121550356,,DUF2182 domain-containing protein,Function unknown,407,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19155
EQU24_RS12720,-0.0434385696891834,,hypothetical protein,Function unknown,1236,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12720
EQU24_RS17000,-0.04348612693628,,DUF4266 domain-containing protein,Function unknown,679,membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17000
EQU24_RS08685,-0.0446975290185143,,2Fe-2S iron-sulfur cluster binding domain-containing protein,Energy production and conversion,1732,"ATP synthesis coupled electron transport
hydrogen dehydrogenase activity
NADH dehydrogenase (ubiquinone) activity
iron-sulfur cluster binding
electron transfer activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08685
EQU24_RS19105,-0.0447943994599152,rpsT,30S ribosomal protein S20,"Translation, ribosomal structure and biogenesis",413,"ribosomal small subunit assembly
ribosome assembly
small ribosomal subunit rRNA binding
cytosolic ribosome
ribonucleoprotein complex assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19105
EQU24_RS18585,-0.0449821221802999,,hypothetical protein,"Replication, recombination and repair",484,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18585
EQU24_RS07390,-0.0463679775877967,rpmI,50S ribosomal protein L35,"Translation, ribosomal structure and biogenesis",1894,"cytosolic ribosome
ribosome
translation
cytosolic large ribosomal subunit
intracellular non-membrane-bounded organelle",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07390
EQU24_RS12150,-0.0470347085748883,,DUF1887 family protein,Function unknown,1305,"nucleic acid phosphodiester bond hydrolysis
nuclease activity
nucleic acid binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12150
EQU24_RS18060,-0.0481119355589558,rplM,50S ribosomal protein L13,"Translation, ribosomal structure and biogenesis",552,"negative regulation of cellular macromolecule biosynthetic process
negative regulation of translation
regulation of cellular macromolecule biosynthetic process
negative regulation of cellular amide metabolic process
zinc ion binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18060
EQU24_RS19890,-0.0486451157555651,lexA,transcriptional repressor LexA,Transcription,309,"positive regulation of nucleic acid-templated transcription
negative regulation of nucleic acid-templated transcription
positive regulation of transcription, DNA-templated
negative regulation of cellular macromolecule biosynthetic process
negative regulation of transcription, DNA-templated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19890
EQU24_RS21810,-0.0488374988595255,,XRE family transcriptional regulator,Transcription,44,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21810
EQU24_RS14480,-0.0509143049473182,,DUF3096 domain-containing protein,Function unknown,1014,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14480
EQU24_RS09545,-0.0524141125817164,,hypothetical protein,Function unknown,1621,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09545
EQU24_RS10680,-0.0531570103982937,,IS4 family transposase,"Replication, recombination and repair",1488,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10680
EQU24_RS11990,-0.0537238536709573,,IS1595 family transposase,"Replication, recombination and repair",1320,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11990
EQU24_RS12900,-0.0551257466460184,,lipoprotein,No COG annotation,1214,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12900
EQU24_RS02970,-0.0570628269223543,pqqA,pyrroloquinoline quinone precursor peptide PqqA,No COG annotation,2429,pyrroloquinoline quinone biosynthetic process,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02970
EQU24_RS20950,-0.0586973454489697,,ISKra4 family transposase,"Replication, recombination and repair",161,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20950
EQU24_RS17360,-0.0630499822868312,,ISKra4 family transposase,"Replication, recombination and repair",634,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17360
EQU24_RS09830,-0.0678991505023063,,,No COG annotation,1582,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09830
EQU24_RS08830,-0.0911980795355656,,transposase,"Replication, recombination and repair",1713,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08830
